-0.28411
-0.87322
-1.4839
-2.1053
-2.7219
-3.312
-3.8473
-4.294
-4.6148
-4.7721
-4.731
-4.4625
-3.9443
-3.1616
-2.1055
-0.77166
1.8116
5.6804
9.8612
14.327
19.036
23.932
28.938
33.96
38.893
43.628
48.062
52.107
55.69
58.761
61.286
63.242
63.242
61.286
58.761
55.69
52.107
48.062
43.628
38.893
33.96
28.938
23.932
19.036
14.327
9.8612
5.6804
1.8116
-0.77166
-2.1055
-3.1616
-3.9443
-4.4625
-4.731
-4.7721
-4.6148
-4.294
-3.8473
-3.312
-2.7219
-2.1053
-1.4839
-0.87322
-0.28411
